alert_id,root_cause_cluster_id,repo_name,pr_number,rule_id,file_path,start_line
qalert-f7d5c65cafb888ddd93fde1c,rccluster-c2fe8b296146ba98c75b,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AccountManagerStacks/components/WalletRename/WalletRenameButton.tsx,14
qalert-f8147fd6575da7c2e38ecb4b,rccluster-5eb1e7979705ab7101e0,crewAIInc/crewAI,1937,py/unused-local-variable,tests/crew_test.py,2137
qalert-f84a92ce1e58233fffe61381,rccluster-2ba1d1b35e6bd1e27725,Deepractice/PromptX,130,js/unused-local-variable,src/lib/core/pouch/commands/RegisterCommand.js,6
qalert-f889ca1adea65b83875b6782,rccluster-9e4de479d011cb138260,airbytehq/airbyte,56389,py/file-not-closed,airbyte-integrations/connectors/destination-glassflow/integration_tests/integration_test.py,64
qalert-f9039a606be011596aa7b1b6,rccluster-938aea39b9e3e5b8fb31,jlowin/fastmcp,870,py/unsafe-cyclic-import,src/fastmcp/server/middleware.py,21
qalert-f936728b9b3b7bc745990497,rccluster-f3652a94abf8456801db,Codehagen/Badget,295,js/unused-local-variable,src/data/banks.ts,1
qalert-f93d03a0b79c764fc88a5645,rccluster-5d9aef1cc7c9513932af,stanford-crfm/levanter,1023,py/unused-local-variable,src/levanter/layers/attention.py,1431
qalert-fa135801595208e381457f7f,rccluster-5cc96c94b344119a6527,maybe-finance/maybe,2389,rb/uninitialized-local-variable,test/services/api_rate_limiter_test.rb,121
qalert-fa2cab8e53f747e21588061b,rccluster-275ce25e19d8111d4950,novuhq/novu,8584,js/unused-local-variable,apps/api/src/app/inbox/usecases/get-inbox-preferences/get-inbox-preferences.spec.ts,14
qalert-fa65b8b60f7e4642454f21ce,rccluster-56db9768a72cc2d9617e,imbhargav5/rooks,1840,js/unused-local-variable,packages/rooks/src/__tests__/useAudio.spec.tsx,1
qalert-faa10887b0712ddc99126496,rccluster-d062be8839c01c094eef,nrwl/nx,31621,js/unused-local-variable,tools/workspace-plugin/src/conformance-rules/blog-cover-image/index.ts,2
qalert-faa1300dee0876e9562b22b4,rccluster-883b0b40dd35a77c4936,crewAIInc/crewAI,2352,py/unused-import,tests/utilities/test_chromadb_utils.py,4
qalert-fbc611bef0ac07bbdb11056d,rccluster-00b864e2449f3549de5e,prebid/Prebid.js,13160,js/trivial-conditional,modules/reconciliationRtdProvider.js,175
qalert-fc2fcfc08655eae1f931c478,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,527
qalert-fc46ebc0dc93fcf5564f51d1,rccluster-966d315e4762fa71c63e,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/upgrade.tsx,44
qalert-fc79dcecd176db250ae38133,rccluster-8f038481832416047eb4,MervinPraison/PraisonAI,1021,py/unused-import,src/praisonai-agents/praisonaiagents/agent/context_agent.py,16
qalert-fc7c278a2855d8869ae4c98c,rccluster-846ab9638b6972181a9c,stack-auth/stack-auth,506,js/unused-local-variable,apps/e2e/tests/backend/endpoints/api/v1/projects.test.ts,1278
qalert-fc89928cfec1b9c56548efc3,rccluster-b8ec17a3dbc98742e165,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/components/SignInButton.tsx,12
qalert-fcb95ddcca7960618e1b2cf9,rccluster-e822cd95457f9e562fdb,airbytehq/airbyte,62455,py/unused-local-variable,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,60
qalert-fd580e2c1660ed9412c7f65b,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,273
qalert-fdcb298a62c06214f7ab6d56,rccluster-9bf17e0c7a128d837a26,Skyvern-AI/skyvern,2435,py/unsafe-cyclic-import,skyvern/services/workflow_service.py,6
qalert-fe39f64c14d78d3d809998b0,rccluster-8b8edc152f33518be1b9,crewAIInc/crewAI,1892,py/unused-global-variable,src/crewai/flow/persistence/__init__.py,18
qalert-fe3c29930894d99c90d3cd2f,rccluster-cea56236d0e521e87914,NewFuture/DDNS,498,py/imprecise-assert,tests/test_provider_aliesa.py,506
qalert-fe957cda1a66af09d86df6c2,rccluster-db9f0fa8f1abd3dce27f,apache/pulsar,24542,java/dereferenced-value-may-be-null,managed-ledger/src/main/java/org/apache/bookkeeper/mledger/impl/OpReadEntry.java,95
qalert-fec9b4d4b1708c9305f6cfe1,rccluster-fcce8429f0ae94d94bf5,formbricks/formbricks,5819,js/unused-local-variable,apps/web/modules/ui/components/data-table/components/selected-row-settings.test.tsx,1
qalert-fef30eb48843d8c8a973a065,rccluster-1dadd39f036498896b1f,hasanharman/form-builder,80,js/unused-local-variable,components/components/credit-card.tsx,2
qalert-ff3db705c9c1ab59b0b6a1fb,rccluster-067c1bd60ad31418383b,liam-hq/liam,2099,js/unused-local-variable,frontend/internal-packages/configs/eslint/require-use-server-plugin.js,38
qalert-ffe9ba9a8a81f96019608ab3,rccluster-965c54910bc615bd0237,robinkarlberg/transfer.zip-web,35,js/unused-local-variable,next/src/components/dashboard/TransferList.js,8
