scenario,repo_name,pr_number,group,ai,task_type,repo_language,log1p_changed_kloc,overlap_weight,introduced_quality_any,introduced_quality_alerts,introduced_security_any,introduced_security_alerts
baseline,microsoft/roosterjs,2994,human,0,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,marimo-team/marimo,5436,human,0,feat,Python,0.012916225266546328,1.0,0,0,0,0
baseline,microsoft/vscode,244285,human,0,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,liam-hq/liam,2008,human,0,fix,TypeScript,0.1501426584297195,1.0,0,0,0,0
baseline,onlook-dev/onlook,1897,human,0,fix,TypeScript,0.7065568674698629,1.0,1,1,0,0
baseline,onlook-dev/onlook,1731,human,0,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,goat-sdk/goat,409,human,0,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,PriorLabs/TabPFN,103,human,0,fix,Python,0.006975613736425242,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2009,human,0,refactor,Python,0.01882175424058776,1.0,0,0,0,0
baseline,bruin-data/bruin,585,human,0,feat,Go,0.13976194237515868,1.0,0,0,0,0
baseline,prebid/Prebid.js,13093,human,0,feat,JavaScript,0.4934759854308777,1.0,1,62,0,0
baseline,marimo-team/marimo,4279,human,0,feat,Python,0.11955923505763925,1.0,0,0,0,0
baseline,microsoft/generative-ai-with-javascript,145,human,0,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,mendableai/firecrawl,1662,human,0,feat,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,voideditor/void,389,human,0,fix,TypeScript,0.6533663105481008,1.0,1,1,0,0
baseline,adaline/gateway,95,human,0,fix,TypeScript,0.20620083058389777,1.0,0,0,0,0
baseline,elixir-lsp/vscode-elixir-ls,452,human,0,feat,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,OneKeyHQ/app-monorepo,7384,human,0,feat,TypeScript,0.20782684720231648,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3241,human,0,fix,TypeScript,0.12927233570413918,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2816,human,0,feat,Python,0.13889199886661863,1.0,0,0,0,0
baseline,rsyslog/rsyslog,5540,human,0,refactor,C,0.011928570865273802,1.0,0,0,0,0
baseline,crewAIInc/crewAI-tools,341,human,0,feat,Python,0.04305948946044697,1.0,0,0,0,0
baseline,onlook-dev/onlook,1746,human,0,refactor,TypeScript,0.08434114843375087,1.0,0,0,0,0
baseline,calcom/cal.com,21011,human,0,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,SimonHalvdansson/Harmonic-HN,204,human,0,feat,Java,0.003992021269537453,1.0,0,0,0,0
baseline,OpenPipe/ART,104,human,0,feat,Python,0.3400373027857091,1.0,1,1,0,0
baseline,liam-hq/liam,1821,human,0,fix,TypeScript,0.1873090983049937,1.0,0,0,0,0
baseline,tegnike/aituber-kit,284,human,0,feat,TypeScript,0.1301506844650451,1.0,0,0,0,0
baseline,primer/react,5760,human,0,refactor,TypeScript,0.045928931888399804,1.0,0,0,0,0
baseline,bespokelabsai/curator,541,human,0,refactor,Python,0.009950330853168083,1.0,0,0,0,0
baseline,crewAIInc/crewAI,3047,human,0,fix,Python,1.889339797566919,1.0,0,0,0,0
baseline,liam-hq/liam,966,human,0,feat,TypeScript,0.012916225266546328,1.0,0,0,0,0
baseline,goat-sdk/goat,193,human,0,refactor,TypeScript,0.18232155679395462,1.0,0,0,0,0
baseline,Azure/azure-sdk-for-js,33756,human,0,feat,TypeScript,0.43954442176102704,1.0,0,0,0,0
baseline,tldraw/tldraw,5975,human,0,fix,TypeScript,0.05259245011917058,1.0,0,0,0,0
baseline,wandb/weave,3916,human,0,fix,Python,0.030529205034822874,1.0,0,0,0,0
baseline,marimo-team/marimo,4048,human,0,refactor,Python,0.6611403844248589,1.0,0,0,0,0
baseline,liam-hq/liam,1650,human,0,refactor,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,seasonedcc/remix-forms,299,human,0,fix,TypeScript,0.05638033343610764,1.0,0,0,0,0
baseline,Blaizzy/mlx-vlm,290,human,0,fix,Python,0.007968169649176874,1.0,0,0,0,0
baseline,microsoft/git,764,human,0,fix,C,0.007968169649176874,1.0,0,0,0,0
baseline,subzeroid/instagrapi,2183,human,0,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,janbjorge/pgqueuer,283,human,0,fix,Python,0.007968169649176874,1.0,0,0,0,0
baseline,appsmithorg/appsmith,39140,human,0,fix,TypeScript,0.050693114315518116,1.0,0,0,0,0
baseline,liam-hq/liam,1386,human,0,feat,TypeScript,0.12927233570413918,1.0,0,0,0,0
baseline,Blaizzy/mlx-vlm,215,human,0,feat,Python,0.0009995003330835331,1.0,0,0,0,0
baseline,reown-com/appkit,4030,human,0,feat,TypeScript,0.5001690435774618,1.0,0,0,0,0
baseline,thirdweb-dev/js,6346,human,0,refactor,TypeScript,0.023716526617316044,1.0,0,0,0,0
baseline,crewAIInc/crewAI,3014,human,0,fix,Python,0.005982071677547464,1.0,0,0,0,0
baseline,Blaizzy/mlx-vlm,249,human,0,feat,Python,0.007968169649176874,1.0,0,0,0,0
baseline,featureform/enrichmcp,13,human,0,fix,Python,0.11689375147149933,1.0,0,0,0,0
baseline,lingodotdev/lingo.dev,505,human,0,feat,TypeScript,0.178146185383474,1.0,0,0,0,0
baseline,Azure/azure-sdk-for-python,40382,human,0,feat,Python,0.316998126785834,1.0,1,1,0,0
baseline,openai/openai-agents-js,68,human,0,fix,TypeScript,0.009950330853168083,1.0,0,0,0,0
baseline,yamadashy/repomix,527,human,0,feat,TypeScript,0.09349034308733889,1.0,0,0,0,0
baseline,calcom/cal.com,20440,human,0,feat,TypeScript,0.15186234930924608,1.0,0,0,0,0
baseline,vdaas/vald,2937,human,0,feat,Go,3.1813816204406202,1.0,0,0,0,0
baseline,Azure/azure-sdk-for-js,32578,human,0,feat,TypeScript,1.488173824941061,1.0,1,30,0,0
baseline,goat-sdk/goat,429,human,0,refactor,TypeScript,0.6381628722271858,1.0,0,0,0,0
baseline,langfuse/langfuse,5986,human,0,fix,TypeScript,0.06015392281974709,1.0,0,0,0,0
baseline,AgentOps-AI/agentops,823,human,0,fix,Python,0.0009995003330835331,1.0,0,0,0,0
baseline,prebid/Prebid.js,12910,human,0,feat,JavaScript,0.003992021269537453,1.0,0,0,0,0
baseline,567-labs/instructor,1575,human,0,feat,Python,0.036331929247390274,1.0,0,0,0,0
baseline,AgentOps-AI/agentops,714,human,0,refactor,Python,1.1860124789489432,1.0,1,10,0,0
baseline,zenml-io/zenml,3363,human,0,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,prebid/Prebid.js,12860,human,0,fix,JavaScript,0.005982071677547464,1.0,0,0,0,0
baseline,microsoft/vscode-jupyter,16696,human,0,fix,TypeScript,0.01587334915629015,1.0,0,0,0,0
baseline,liam-hq/liam,600,human,0,fix,TypeScript,0.0009995003330835331,1.0,0,0,0,0
baseline,pdfme/pdfme,989,human,0,fix,TypeScript,0.15700374880966475,1.0,0,0,0,0
baseline,commaai/panda,2222,human,0,feat,C,0.02273948696948943,1.0,1,1,0,0
baseline,antiwork/shortest,328,human,0,refactor,TypeScript,0.5805382361772911,1.0,0,0,0,0
baseline,julep-ai/julep,1008,human,0,fix,Python,0.2783890255401883,1.0,0,0,0,0
baseline,gridaco/grida,317,human,0,feat,TypeScript,0.8324742457810445,1.0,0,0,0,0
baseline,estruyf/vscode-front-matter,924,human,0,feat,TypeScript,0.23980399220731702,1.0,1,1,0,0
baseline,primer/react,5686,human,0,feat,TypeScript,0.03825871211709034,1.0,0,0,0,0
baseline,Skyvern-AI/skyvern,1951,human,0,feat,Python,0.22633844221072896,1.0,0,0,0,0
baseline,spcl/dace,1896,human,0,fix,Python,0.1414995622736995,1.0,0,0,0,0
baseline,onlook-dev/onlook,1431,human,0,feat,TypeScript,0.06297479916138844,1.0,0,0,0,0
baseline,featureform/enrichmcp,31,human,0,feat,Python,0.2615947376884625,1.0,0,0,0,0
baseline,onlook-dev/onlook,1583,human,0,feat,TypeScript,0.20130685670503531,1.0,0,0,0,0
baseline,prebid/Prebid.js,13356,human,0,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,julep-ai/julep,1454,human,0,refactor,Python,0.06672363204290818,1.0,0,0,0,0
baseline,johnlindquist/kit,1572,human,0,feat,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,CapSoftware/Cap,475,human,0,fix,TypeScript,0.01882175424058776,1.0,0,0,0,0
baseline,xtermjs/xterm.js,5358,human,0,fix,TypeScript,0.08157998699242287,1.0,0,0,0,0
baseline,airbytehq/airbyte,61530,human,0,feat,Python,0.0246926125903715,1.0,0,0,0,0
baseline,novuhq/novu,8582,human,0,feat,TypeScript,0.05164323315183845,1.0,0,0,0,0
baseline,liam-hq/liam,895,human,0,feat,TypeScript,0.2207406666978994,1.0,0,0,0,0
baseline,traccar/traccar,5502,human,0,feat,Java,0.07510747248680541,1.0,0,0,0,0
baseline,aipotheosis-labs/aci,345,human,0,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/vscode-python,24731,human,0,feat,TypeScript,0.6397464038328301,1.0,0,0,0,0
baseline,box/box-ui-elements,4051,human,0,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,crewAIInc/crewAI-tools,297,human,0,feat,Python,0.04688358589885042,1.0,0,0,0,0
baseline,theturtle32/WebSocket-Node,468,human,0,refactor,JavaScript,0.838112950810131,1.0,0,0,0,0
baseline,gridaco/grida,351,human,0,feat,TypeScript,2.647733865094155,1.0,1,28,0,0
baseline,OneKeyHQ/app-monorepo,6478,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/git,727,human,0,fix,C,0.009950330853168083,1.0,0,0,0,0
baseline,leonardsellem/n8n-mcp-server,16,human,0,fix,TypeScript,1.1403938226830648,1.0,0,0,0,0
baseline,liam-hq/liam,1109,human,0,fix,TypeScript,0.13976194237515868,1.0,0,0,0,0
baseline,dagster-io/dagster,28149,human,0,feat,Python,0.08065790301745447,1.0,0,0,0,0
baseline,unsend-dev/unsend,135,human,0,feat,TypeScript,0.14236724128692196,1.0,0,0,0,0
baseline,calcom/cal.com,18583,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,ray-project/kuberay,2928,human,0,refactor,Go,0.007968169649176874,1.0,0,0,0,0
baseline,tegnike/aituber-kit,288,human,0,feat,TypeScript,0.29713723122253605,1.0,0,0,0,0
baseline,onlook-dev/onlook,1056,human,0,feat,TypeScript,0.028587456851912555,1.0,0,0,0,0
baseline,calcom/cal.com,19580,human,0,fix,TypeScript,0.15871169115482087,1.0,0,0,0,0
baseline,temporalio/temporal,7486,human,0,feat,Go,0.04688358589885042,1.0,0,0,0,0
baseline,tldraw/tldraw,6242,human,0,feat,TypeScript,0.13976194237515868,1.0,0,0,0,0
baseline,julep-ai/julep,1217,human,0,feat,Python,1.0192082658808412,1.0,0,0,0,0
baseline,liam-hq/liam,1488,human,0,fix,TypeScript,0.44596705141749426,1.0,0,0,0,0
baseline,microsoft/vscode,248525,human,0,feat,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,novuhq/novu,8196,human,0,fix,TypeScript,0.010939940038334364,1.0,0,0,0,0
baseline,seasonedcc/remix-forms,269,human,0,refactor,TypeScript,0.09531017980432487,1.0,0,0,0,0
baseline,stack-auth/stack-auth,616,human,0,refactor,TypeScript,1.3762440252663892,1.0,1,1,0,0
baseline,onlook-dev/onlook,1290,human,0,fix,TypeScript,0.06952606264861023,1.0,0,0,0,0
baseline,ArthurSonzogni/FTXUI,1064,human,0,fix,C++,0.15700374880966475,1.0,0,0,0,0
baseline,liam-hq/liam,643,human,0,feat,TypeScript,0.030529205034822874,1.0,0,0,0,0
baseline,aipotheosis-labs/aci,32,human,0,feat,Python,0.5782973388810033,1.0,0,0,0,0
baseline,microsoft/typespec,7222,human,0,fix,Java,0.0168571170664229,1.0,0,0,0,0
baseline,different-ai/note-companion,318,human,0,feat,TypeScript,0.01882175424058776,1.0,0,0,0,0
baseline,prebid/Prebid.js,13147,human,0,feat,JavaScript,0.19474407679251177,1.0,0,0,0,0
baseline,lightdash/lightdash,15008,human,0,feat,TypeScript,0.05164323315183845,1.0,0,0,0,0
baseline,box/box-ui-elements,3972,human,0,feat,JavaScript,0.0009995003330835331,1.0,0,0,0,0
baseline,liam-hq/liam,1356,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,liam-hq/liam,1326,human,0,refactor,TypeScript,0.006975613736425242,1.0,0,0,0,0
baseline,ObservedObserver/streamlit-shadcn-ui,38,human,0,feat,TypeScript,1.9313764735639716,1.0,1,3,0,0
baseline,lostintangent/gistpad,375,human,0,feat,TypeScript,0.12044615307586716,1.0,0,0,0,0
baseline,promptfoo/promptfoo,3517,human,0,feat,TypeScript,0.09349034308733889,1.0,0,0,0,0
baseline,odigos-io/odigos,2861,human,0,fix,Go,0.25541711186450544,1.0,0,0,0,0
baseline,elizaOS/eliza,5297,human,0,fix,TypeScript,1.3067098817770482,1.0,0,0,0,0
baseline,onlook-dev/onlook,1366,human,0,fix,TypeScript,0.0168571170664229,1.0,1,1,0,0
baseline,Azure/azure-sdk-for-go,23933,human,0,refactor,Go,0.032467190137501496,1.0,0,0,0,0
baseline,microsoft/msquic,5064,human,0,feat,C,0.02176149178151269,1.0,0,0,0,0
baseline,mendableai/firecrawl,1690,human,0,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
baseline,twentyhq/twenty,9542,human,0,refactor,TypeScript,0.011928570865273802,1.0,0,0,0,0
baseline,liam-hq/liam,952,human,0,feat,TypeScript,0.20620083058389777,1.0,0,0,0,0
baseline,yamadashy/repomix,272,human,0,feat,TypeScript,0.004987541511039074,1.0,0,0,0,0
baseline,chhoumann/quickadd,823,human,0,fix,TypeScript,0.41607528722017995,1.0,1,1,0,0
baseline,calcom/cal.com,20810,human,0,refactor,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,Skyvern-AI/skyvern,2640,human,0,fix,Python,0.035367143837291316,1.0,0,0,0,0
baseline,seasonedcc/remix-forms,271,human,0,refactor,TypeScript,0.02273948696948943,1.0,0,0,0,0
baseline,celestiaorg/celestia-core,1657,human,0,fix,Go,0.7100042976263682,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2231,human,0,feat,Python,0.13540463700620295,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3272,human,0,fix,TypeScript,0.032467190137501496,1.0,0,0,0,0
baseline,tinygrad/tinygrad,10879,human,0,fix,Python,0.011928570865273802,1.0,0,0,0,0
baseline,syntasso/kratix,417,human,0,fix,Go,0.09075436326846414,1.0,0,0,0,0
baseline,elizaOS/eliza,4575,human,0,feat,TypeScript,2.2977735359968237,1.0,1,21,0,0
baseline,marimo-team/marimo,3993,human,0,fix,Python,0.19967019512856762,1.0,0,0,0,0
baseline,PriorLabs/TabPFN,184,human,0,feat,Python,0.19474407679251177,1.0,0,0,0,0
baseline,wei/socialify,574,human,0,fix,TypeScript,0.017839918128331,1.0,0,0,0,0
baseline,microsoft/typespec,6796,human,0,feat,Java,0.09712671073072274,1.0,0,0,0,0
baseline,antiwork/shortest,393,human,0,refactor,TypeScript,0.3264219007677115,1.0,0,0,0,0
baseline,box/box-ui-elements,4101,human,0,feat,JavaScript,0.3126185577418125,1.0,0,0,0,0
baseline,microsoft/typespec,7669,human,0,fix,Java,0.054488185284069734,1.0,0,0,0,0
baseline,Veloera/Veloera,85,human,0,fix,Go,0.061095099359810875,1.0,0,0,0,0
baseline,microsoft/onnxruntime-genai,1264,human,0,feat,C++,1.1777314931207088,1.0,0,0,0,0
baseline,apache/pulsar,23811,human,0,fix,Java,0.16466662155523387,1.0,1,2,0,0
baseline,spring-projects/spring-kafka,3760,human,0,fix,Java,0.028587456851912555,1.0,0,0,0,0
baseline,liam-hq/liam,1831,human,0,feat,TypeScript,0.2405904649179304,1.0,0,0,0,0
baseline,calcom/cal.com,19026,human,0,fix,TypeScript,0.0246926125903715,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2398,human,0,fix,Python,0.003992021269537453,1.0,0,0,0,0
baseline,microsoft/playwright,34637,human,0,feat,TypeScript,0.1310282624064041,1.0,1,2,0,0
baseline,featureform/enrichmcp,27,human,0,feat,Python,0.22713557258374723,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3432,human,0,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
baseline,liam-hq/liam,1588,human,0,feat,TypeScript,0.037295784743696894,1.0,0,0,0,0
baseline,different-ai/note-companion,379,human,0,fix,TypeScript,0.6221880916194514,1.0,0,0,0,0
baseline,Veloera/Veloera,67,human,0,fix,Go,0.09803374027136541,1.0,0,0,0,0
baseline,box/box-ui-elements,3930,human,0,feat,JavaScript,1.1684492482568893,1.0,0,0,0,0
baseline,DataDog/dd-trace-go,3177,human,0,feat,Go,0.6286086594223741,1.0,0,0,0,0
baseline,Veloera/Veloera,73,human,0,fix,Go,0.2669690308542393,1.0,0,0,0,0
baseline,keephq/keep,3532,human,0,fix,Python,0.004987541511039074,1.0,0,0,0,0
baseline,liam-hq/liam,521,human,0,feat,TypeScript,0.08250122151174369,1.0,0,0,0,0
baseline,stack-auth/stack-auth,680,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2983,human,0,feat,Python,0.9005677714089189,1.0,1,1,0,0
baseline,novuhq/novu,8134,human,0,feat,TypeScript,0.22314355131420976,1.0,0,0,0,0
baseline,cvxpy/cvxpy,2716,human,0,fix,C++,0.49713229663398817,1.0,0,0,0,0
baseline,pdfme/pdfme,831,human,0,fix,TypeScript,0.054488185284069734,1.0,0,0,0,0
baseline,onyx-dot-app/onyx,4547,human,0,feat,Python,0.13802129789737466,1.0,0,0,0,0
baseline,mlflow/mlflow,14938,human,0,feat,Python,0.08157998699242287,1.0,1,5,0,0
baseline,remotion-dev/remotion,4719,human,0,fix,TypeScript,0.37156355643248307,1.0,0,0,0,0
baseline,smtg-ai/claude-squad,33,human,0,fix,Go,0.0639133257436528,1.0,0,0,0,0
baseline,box/box-ui-elements,4079,human,0,fix,JavaScript,0.07696104113612832,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2155,human,0,fix,Python,0.05259245011917058,1.0,0,0,0,0
baseline,Significant-Gravitas/AutoGPT,9308,human,0,feat,Python,0.18398683611301586,1.0,0,0,0,0
baseline,jina-ai/node-DeepResearch,82,human,0,fix,TypeScript,0.03149866705937099,1.0,0,0,0,0
baseline,featureform/enrichmcp,33,human,0,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,formancehq/ledger,941,human,0,fix,Go,0.020782539182528505,1.0,0,0,0,0
baseline,microsoft/vscode-jupyter,16730,human,0,refactor,TypeScript,0.04018178963283183,1.0,0,0,0,0
baseline,antiwork/gumroad,161,human,0,feat,Ruby,0.003992021269537453,1.0,0,0,1,2
baseline,optiscaler/OptiScaler,520,human,0,feat,C++,4.009512626705403,1.0,0,0,0,0
baseline,langfuse/langfuse,7541,human,0,feat,TypeScript,0.013902905168991422,1.0,0,0,0,0
baseline,pulumi/pulumi,18656,human,0,fix,Go,0.005982071677547464,1.0,0,0,0,0
baseline,gridaco/grida,274,human,0,feat,TypeScript,0.05638033343610764,1.0,1,1,0,0
baseline,onlook-dev/onlook,1033,human,0,feat,TypeScript,0.0657877405380031,1.0,0,0,0,0
baseline,morphik-org/morphik-core,199,human,0,fix,Python,0.01587334915629015,1.0,0,0,0,0
baseline,goniszewski/grimoire,173,human,0,fix,TypeScript,0.030529205034822874,1.0,0,0,0,0
baseline,remotion-dev/remotion,5203,human,0,fix,TypeScript,0.0009995003330835331,1.0,0,0,0,0
baseline,liam-hq/liam,1747,human,0,feat,TypeScript,0.7848143690857691,1.0,0,0,0,0
baseline,rqlite/rqlite,2052,human,0,feat,Go,0.06485097231961631,1.0,0,0,0,0
baseline,apache/ozone,7952,human,0,refactor,Java,0.3729419164026043,1.0,0,0,0,0
baseline,marimo-team/marimo,4853,human,0,fix,Python,0.02273948696948943,1.0,0,0,0,0
baseline,analogdotnow/Analog,34,human,0,feat,TypeScript,0.0,1.0,0,0,0,0
baseline,goat-sdk/goat,312,human,0,feat,TypeScript,0.03149866705937099,1.0,0,0,0,0
baseline,appsmithorg/appsmith,39266,human,0,feat,TypeScript,1.2917089186300228,1.0,1,2,0,0
baseline,dagster-io/dagster,28479,human,0,feat,Python,0.020782539182528505,1.0,0,0,0,0
baseline,stanford-crfm/levanter,902,human,0,fix,Python,0.001998002662673056,1.0,0,0,0,0
baseline,microsoft/playwright,36202,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,AgentDock/AgentDock,59,human,0,feat,TypeScript,1.6952485688472114,1.0,1,3,0,0
baseline,spcl/dace,1917,human,0,fix,Python,0.005982071677547464,1.0,1,2,0,0
baseline,liam-hq/liam,1367,human,0,feat,TypeScript,0.302324349188651,1.0,0,0,0,0
baseline,unsend-dev/unsend,157,human,0,feat,TypeScript,1.0043016091968684,1.0,1,4,0,0
baseline,goat-sdk/goat,462,human,0,fix,TypeScript,0.08157998699242287,1.0,1,4,0,0
baseline,mlflow/mlflow,16103,human,0,fix,Python,0.1510028735365274,1.0,0,0,0,0
baseline,temporalio/temporal,7251,human,0,fix,Go,0.17563256864315802,1.0,0,0,0,0
baseline,box/box-ui-elements,4103,human,0,feat,JavaScript,0.04401688541677432,1.0,0,0,0,0
baseline,onlook-dev/onlook,1957,human,0,fix,TypeScript,0.054488185284069734,1.0,1,2,0,0
baseline,nrwl/nx-console,2439,human,0,fix,TypeScript,0.04783732941416013,1.0,0,0,0,0
baseline,CapSoftware/Cap,485,human,0,fix,TypeScript,0.02566774674857779,1.0,0,0,0,0
baseline,liam-hq/liam,1617,human,0,fix,TypeScript,0.036331929247390274,1.0,0,0,0,0
baseline,remotion-dev/remotion,5338,human,0,feat,TypeScript,0.2561914053604101,1.0,0,0,0,0
baseline,appsmithorg/appsmith,40849,human,0,fix,TypeScript,0.3576744442718159,1.0,0,0,0,0
baseline,liam-hq/liam,1961,human,0,feat,TypeScript,0.4272265998896771,1.0,0,0,0,0
baseline,microsoft/vscode,248726,human,0,refactor,TypeScript,0.1239859797809912,1.0,0,0,0,0
baseline,ArthurSonzogni/FTXUI,1037,human,0,feat,C++,0.035367143837291316,1.0,0,0,0,0
baseline,promptfoo/promptfoo,3425,human,0,refactor,TypeScript,1.4502076868635434,1.0,0,0,0,0
baseline,microsoft/etl2pcapng,79,human,0,feat,C,0.8011043220650376,1.0,1,1,0,0
baseline,ComposioHQ/composio,1327,human,0,feat,TypeScript,0.4007875185570533,1.0,0,0,0,0
baseline,openops-cloud/openops,612,human,0,fix,TypeScript,0.06203539091945264,1.0,0,0,0,0
baseline,box/box-ui-elements,3849,human,0,feat,JavaScript,0.04114194333117518,1.0,0,0,0,0
baseline,crewAIInc/crewAI,2967,human,0,feat,Python,0.005982071677547464,1.0,0,0,0,0
baseline,microsoft/react-native-windows,14726,human,0,fix,C++,0.20620083058389777,1.0,0,0,0,0
baseline,box/box-ui-elements,3911,human,0,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,remotion-dev/remotion,4750,human,0,refactor,TypeScript,1.4523161566618878,1.0,0,0,0,0
baseline,microsoft/vscode-mssql,18981,human,0,fix,TypeScript,0.14755756435761466,1.0,0,0,0,0
baseline,jina-ai/node-DeepResearch,84,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,seasonedcc/remix-forms,284,human,0,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
baseline,OpenHFT/Java-Runtime-Compiler,147,human,0,feat,Java,0.0168571170664229,1.0,0,0,0,0
baseline,box/box-ui-elements,4050,human,0,fix,JavaScript,0.001998002662673056,1.0,0,0,0,0
baseline,tokens-studio/figma-plugin,3268,human,0,fix,TypeScript,0.05164323315183845,1.0,0,0,0,0
baseline,liveblocks/liveblocks,2433,human,0,feat,TypeScript,0.03149866705937099,1.0,0,0,0,0
baseline,mvisonneau/gitlab-ci-pipelines-exporter,1010,human,0,fix,Go,0.010939940038334364,1.0,0,0,0,0
baseline,apache/pinot,15298,human,0,feat,Java,0.011928570865273802,1.0,0,0,0,0
baseline,tegnike/aituber-kit,313,human,0,feat,TypeScript,0.33002291294130587,1.0,0,0,0,0
baseline,bruin-data/bruin,516,human,0,fix,Go,0.09440067542148431,1.0,0,0,0,0
baseline,calcom/cal.com,18520,human,0,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
baseline,crewAIInc/crewAI,3030,human,0,fix,Python,0.032467190137501496,1.0,0,0,0,0
baseline,tldraw/tldraw,5627,human,0,fix,TypeScript,0.2499802052677694,1.0,0,0,0,0
baseline,antiwork/gumroad,79,human,0,fix,Ruby,0.032467190137501496,1.0,0,0,0,0
baseline,NousResearch/atropos,135,human,0,feat,Python,0.2949059175411005,1.0,0,0,0,0
