batch_id,job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
scale5000,katspaugh_wavesurfer.js__pr-4166__after,3618686,katspaugh/wavesurfer.js,3247650827,4166,OpenAI_Codex,after,5f6bde9cc5bfeab3b18bc7b9e62491c63aacd1f5,44fd55e88762351fd8913f02a37060cbea88c0e3,5f6bde9cc5bfeab3b18bc7b9e62491c63aacd1f5,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,kortix-ai_suna__pr-1010__before,868173144,kortix-ai/suna,3245328899,1010,Cursor,before,0380f0064719996ae20ced893932ecb8405c59d6,0380f0064719996ae20ced893932ecb8405c59d6,f5d84f56a4e40a83d832479be1bf55a8c22933f3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,kortix-ai_suna__pr-1010__after,868173144,kortix-ai/suna,3245328899,1010,Cursor,after,f5d84f56a4e40a83d832479be1bf55a8c22933f3,0380f0064719996ae20ced893932ecb8405c59d6,f5d84f56a4e40a83d832479be1bf55a8c22933f3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,ruvnet_claude-flow__pr-489__before,995029641,ruvnet/claude-flow,3271050710,489,Claude_Code,before,05655dacdd3702924a25019d330b0a62d9c413aa,05655dacdd3702924a25019d330b0a62d9c413aa,47612bc14e45f2380da936b700fb3f6904514e56,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,ruvnet_claude-flow__pr-489__after,995029641,ruvnet/claude-flow,3271050710,489,Claude_Code,after,47612bc14e45f2380da936b700fb3f6904514e56,05655dacdd3702924a25019d330b0a62d9c413aa,47612bc14e45f2380da936b700fb3f6904514e56,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,getsentry_sentry-javascript__pr-16958__before,3328572,getsentry/sentry-javascript,3223167355,16958,Cursor,before,baef98296933de90384600de3d98ac00d4585e5e,baef98296933de90384600de3d98ac00d4585e5e,f360d63a16efc7c41b0ed05a5b0021a9c4263b51,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,getsentry_sentry-javascript__pr-16958__after,3328572,getsentry/sentry-javascript,3223167355,16958,Cursor,after,f360d63a16efc7c41b0ed05a5b0021a9c4263b51,baef98296933de90384600de3d98ac00d4585e5e,f360d63a16efc7c41b0ed05a5b0021a9c4263b51,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,getsentry_sentry-javascript__pr-16832__before,3328572,getsentry/sentry-javascript,3209628373,16832,Cursor,before,2911b4a6dc64fbd3ae1c3cc49740fe444d424cb3,2911b4a6dc64fbd3ae1c3cc49740fe444d424cb3,95223df88ab04c91b8fba604b662918f3341d9dd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,getsentry_sentry-javascript__pr-16832__after,3328572,getsentry/sentry-javascript,3209628373,16832,Cursor,after,95223df88ab04c91b8fba604b662918f3341d9dd,2911b4a6dc64fbd3ae1c3cc49740fe444d424cb3,95223df88ab04c91b8fba604b662918f3341d9dd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,wandb_weave__pr-4549__before,650377372,wandb/weave,3081213025,4549,OpenAI_Codex,before,b590f013a8df56b6c312ea75e98ec9eeac968efb,b590f013a8df56b6c312ea75e98ec9eeac968efb,26966bf40ee9cc70312dbc0c3e72f4cc19849db7,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,wandb_weave__pr-4549__after,650377372,wandb/weave,3081213025,4549,OpenAI_Codex,after,26966bf40ee9cc70312dbc0c3e72f4cc19849db7,b590f013a8df56b6c312ea75e98ec9eeac968efb,26966bf40ee9cc70312dbc0c3e72f4cc19849db7,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,vlm-run_vlmrun-hub__pr-60__before,886899801,vlm-run/vlmrun-hub,2777500617,60,Devin,before,2c109fd46d142ad45c77ed8874c8d74c3846005b,2c109fd46d142ad45c77ed8874c8d74c3846005b,cf13c61f08842ea23f7040fd79e91793c20ae8b1,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,vlm-run_vlmrun-hub__pr-60__after,886899801,vlm-run/vlmrun-hub,2777500617,60,Devin,after,cf13c61f08842ea23f7040fd79e91793c20ae8b1,2c109fd46d142ad45c77ed8874c8d74c3846005b,cf13c61f08842ea23f7040fd79e91793c20ae8b1,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,camunda_camunda__pr-35602__before,54298946,camunda/camunda,3243112963,35602,Copilot,before,6b2d4a0313d5fa31bb2e461d9fcc89ca3c124118,6b2d4a0313d5fa31bb2e461d9fcc89ca3c124118,a2b6772fe2850c9709eefbd58c419ab7e2cddd13,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,camunda_camunda__pr-35602__after,54298946,camunda/camunda,3243112963,35602,Copilot,after,a2b6772fe2850c9709eefbd58c419ab7e2cddd13,6b2d4a0313d5fa31bb2e461d9fcc89ca3c124118,a2b6772fe2850c9709eefbd58c419ab7e2cddd13,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,stanford-crfm_levanter__pr-1005__before,496005961,stanford-crfm/levanter,3166489137,1005,OpenAI_Codex,before,5dcf9b57af35d0f8b9c3e25763335f5de30dcd15,5dcf9b57af35d0f8b9c3e25763335f5de30dcd15,1000170f355cc961a6976016475e9d4829e82aaa,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,stanford-crfm_levanter__pr-1005__after,496005961,stanford-crfm/levanter,3166489137,1005,OpenAI_Codex,after,1000170f355cc961a6976016475e9d4829e82aaa,5dcf9b57af35d0f8b9c3e25763335f5de30dcd15,1000170f355cc961a6976016475e9d4829e82aaa,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,bentoml_BentoML__pr-5222__before,178976529,bentoml/BentoML,2862179936,5222,Devin,before,2cf65bf066a4aa271200b78adfeb3185bfbb8e2f,2cf65bf066a4aa271200b78adfeb3185bfbb8e2f,be30f0cf4b99b1c82ba1ef9777dbc4f910da4fdb,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,bentoml_BentoML__pr-5222__after,178976529,bentoml/BentoML,2862179936,5222,Devin,after,be30f0cf4b99b1c82ba1ef9777dbc4f910da4fdb,2cf65bf066a4aa271200b78adfeb3185bfbb8e2f,be30f0cf4b99b1c82ba1ef9777dbc4f910da4fdb,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,invoke-ai_InvokeAI__pr-8168__before,525592995,invoke-ai/InvokeAI,3193653281,8168,Cursor,before,8d82ad6d0b04b05d62ede7efc180f14974d93703,8d82ad6d0b04b05d62ede7efc180f14974d93703,d29b4b19c18ae4b001a17195d87540d32fbcbc8d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,invoke-ai_InvokeAI__pr-8168__after,525592995,invoke-ai/InvokeAI,3193653281,8168,Cursor,after,d29b4b19c18ae4b001a17195d87540d32fbcbc8d,8d82ad6d0b04b05d62ede7efc180f14974d93703,d29b4b19c18ae4b001a17195d87540d32fbcbc8d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,different-ai_note-companion__pr-356__before,689765175,different-ai/note-companion,2904255373,356,Devin,before,73c5887c5ed15324bd1e9191ac2b8d9a2063901c,73c5887c5ed15324bd1e9191ac2b8d9a2063901c,d3dee0a3051aed7388c782aab7115ccf85281daf,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,different-ai_note-companion__pr-356__after,689765175,different-ai/note-companion,2904255373,356,Devin,after,d3dee0a3051aed7388c782aab7115ccf85281daf,73c5887c5ed15324bd1e9191ac2b8d9a2063901c,d3dee0a3051aed7388c782aab7115ccf85281daf,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,mendableai_firecrawl__pr-1561__before,787076358,mendableai/firecrawl,3069147854,1561,Devin,before,bd9673e104caeb6082dfccd0d69ef6cfecae0e09,bd9673e104caeb6082dfccd0d69ef6cfecae0e09,c1bb66e90c8b578a7749c046f2be197576050fd3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,mendableai_firecrawl__pr-1561__after,787076358,mendableai/firecrawl,3069147854,1561,Devin,after,c1bb66e90c8b578a7749c046f2be197576050fd3,bd9673e104caeb6082dfccd0d69ef6cfecae0e09,c1bb66e90c8b578a7749c046f2be197576050fd3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,langbot-app_LangBot__pr-1511__before,575321313,langbot-app/LangBot,3128149830,1511,Devin,before,793f0a9c1035e40077cce4b01567a1c9c73f2225,793f0a9c1035e40077cce4b01567a1c9c73f2225,54b61243877742c46df5776ed217215f2c2121f5,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,langbot-app_LangBot__pr-1511__after,575321313,langbot-app/LangBot,3128149830,1511,Devin,after,54b61243877742c46df5776ed217215f2c2121f5,793f0a9c1035e40077cce4b01567a1c9c73f2225,54b61243877742c46df5776ed217215f2c2121f5,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,langbot-app_LangBot__pr-1505__before,575321313,langbot-app/LangBot,3124419919,1505,Devin,before,fe3fd664af7a9352e82ec2be75183e11647675d3,fe3fd664af7a9352e82ec2be75183e11647675d3,20dc8fb5ab1bf3f30ad7666b1c768021746da6be,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,langbot-app_LangBot__pr-1505__after,575321313,langbot-app/LangBot,3124419919,1505,Devin,after,20dc8fb5ab1bf3f30ad7666b1c768021746da6be,fe3fd664af7a9352e82ec2be75183e11647675d3,20dc8fb5ab1bf3f30ad7666b1c768021746da6be,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,novuhq_novu__pr-8470__before,400215964,novuhq/novu,3127121876,8470,Devin,before,95611c90f57e122c0c9f5cbac7ba7040831c2cda,95611c90f57e122c0c9f5cbac7ba7040831c2cda,8ba566457a6e30112316b693125241d7ba885e94,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,novuhq_novu__pr-8470__after,400215964,novuhq/novu,3127121876,8470,Devin,after,8ba566457a6e30112316b693125241d7ba885e94,95611c90f57e122c0c9f5cbac7ba7040831c2cda,8ba566457a6e30112316b693125241d7ba885e94,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,basementstudio_xmcp__pr-67__before,985096937,basementstudio/xmcp,3226723501,67,Cursor,before,4ce32a7f2b6eb4a1a6bffa1926677a58e2d48e59,4ce32a7f2b6eb4a1a6bffa1926677a58e2d48e59,9934f2f77f123ee5bf6e00d0fcf3420c12f77f07,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,basementstudio_xmcp__pr-67__after,985096937,basementstudio/xmcp,3226723501,67,Cursor,after,9934f2f77f123ee5bf6e00d0fcf3420c12f77f07,4ce32a7f2b6eb4a1a6bffa1926677a58e2d48e59,9934f2f77f123ee5bf6e00d0fcf3420c12f77f07,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,shader-slang_slang__pr-7841__before,93882897,shader-slang/slang,3245471319,7841,Copilot,before,7343c7110c38b3ce71d679222dccf438190865b0,7343c7110c38b3ce71d679222dccf438190865b0,4289753f400b3903473076206444dbdf2a00e44a,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,shader-slang_slang__pr-7841__after,93882897,shader-slang/slang,3245471319,7841,Copilot,after,4289753f400b3903473076206444dbdf2a00e44a,7343c7110c38b3ce71d679222dccf438190865b0,4289753f400b3903473076206444dbdf2a00e44a,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,maplibre_maputnik__pr-1263__before,67726921,maplibre/maputnik,3203835478,1263,OpenAI_Codex,before,4b977fd33e613e040f1889465e24eb98054b0402,4b977fd33e613e040f1889465e24eb98054b0402,a495055ca2dda2074fa1dc62db39e91a31a28ea8,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,maplibre_maputnik__pr-1263__after,67726921,maplibre/maputnik,3203835478,1263,OpenAI_Codex,after,a495055ca2dda2074fa1dc62db39e91a31a28ea8,4b977fd33e613e040f1889465e24eb98054b0402,a495055ca2dda2074fa1dc62db39e91a31a28ea8,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,sam-goodwin_alchemy__pr-240__before,917974798,sam-goodwin/alchemy,3105198601,240,Devin,before,1908a7d22edc970d12614867a0ad2e86c95669a6,1908a7d22edc970d12614867a0ad2e86c95669a6,0630624b38df8e1299e11653f182541f63a4e7c4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,sam-goodwin_alchemy__pr-240__after,917974798,sam-goodwin/alchemy,3105198601,240,Devin,after,0630624b38df8e1299e11653f182541f63a4e7c4,1908a7d22edc970d12614867a0ad2e86c95669a6,0630624b38df8e1299e11653f182541f63a4e7c4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,Deepractice_PromptX__pr-130__before,982554785,Deepractice/PromptX,3208559377,130,Claude_Code,before,949c6dc813b7e2745b054503f5042f4e915e8cca,949c6dc813b7e2745b054503f5042f4e915e8cca,0e09272d631b9f45348d9d8e742e3af654de75d1,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,Deepractice_PromptX__pr-130__after,982554785,Deepractice/PromptX,3208559377,130,Claude_Code,after,0e09272d631b9f45348d9d8e742e3af654de75d1,949c6dc813b7e2745b054503f5042f4e915e8cca,0e09272d631b9f45348d9d8e742e3af654de75d1,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,ryokun6_ryos__pr-39__before,923332984,ryokun6/ryos,3070430089,39,OpenAI_Codex,before,8a75fc3aafbde41c241f25a4ebc21fcc3b830f62,8a75fc3aafbde41c241f25a4ebc21fcc3b830f62,2fabca469bf64aa897e6b943de6e57f8e1f3f8b4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,ryokun6_ryos__pr-39__after,923332984,ryokun6/ryos,3070430089,39,OpenAI_Codex,after,2fabca469bf64aa897e6b943de6e57f8e1f3f8b4,8a75fc3aafbde41c241f25a4ebc21fcc3b830f62,2fabca469bf64aa897e6b943de6e57f8e1f3f8b4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,rsyslog_rsyslog__pr-5665__before,10458362,rsyslog/rsyslog,3127143865,5665,OpenAI_Codex,before,dc1a8fb07235503739e7bde2c8746a7739ed54d2,dc1a8fb07235503739e7bde2c8746a7739ed54d2,e109e0a7d509337dcb8e86f9ca1404e498cfcf39,C,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,rsyslog_rsyslog__pr-5665__after,10458362,rsyslog/rsyslog,3127143865,5665,OpenAI_Codex,after,e109e0a7d509337dcb8e86f9ca1404e498cfcf39,dc1a8fb07235503739e7bde2c8746a7739ed54d2,e109e0a7d509337dcb8e86f9ca1404e498cfcf39,C,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,secretlint_secretlint__pr-1066__before,239106765,secretlint/secretlint,3146145641,1066,Devin,before,7167e4a94db9a1a1d7b46ec41bc552b41e078855,7167e4a94db9a1a1d7b46ec41bc552b41e078855,7149ce590c887112e9d9783db153d3f9f509b5f1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,secretlint_secretlint__pr-1066__after,239106765,secretlint/secretlint,3146145641,1066,Devin,after,7149ce590c887112e9d9783db153d3f9f509b5f1,7167e4a94db9a1a1d7b46ec41bc552b41e078855,7149ce590c887112e9d9783db153d3f9f509b5f1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,calcom_cal.com__pr-20687__before,350360184,calcom/cal.com,2992901385,20687,Devin,before,70d29ab6fac6bcd45d3933b2d625d51ecae046fc,70d29ab6fac6bcd45d3933b2d625d51ecae046fc,1cebdc8a7eeb73978df77f9d3c9d988115e40b66,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,calcom_cal.com__pr-20687__after,350360184,calcom/cal.com,2992901385,20687,Devin,after,1cebdc8a7eeb73978df77f9d3c9d988115e40b66,70d29ab6fac6bcd45d3933b2d625d51ecae046fc,1cebdc8a7eeb73978df77f9d3c9d988115e40b66,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,onlook-dev_onlook__pr-1373__before,820087727,onlook-dev/onlook,2854586117,1373,Devin,before,2be9d0325f30abb998e21f47c9ca2cc049124601,2be9d0325f30abb998e21f47c9ca2cc049124601,7e7083483c4db0318aa707a6cfcd2ee3178bba59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,onlook-dev_onlook__pr-1373__after,820087727,onlook-dev/onlook,2854586117,1373,Devin,after,7e7083483c4db0318aa707a6cfcd2ee3178bba59,2be9d0325f30abb998e21f47c9ca2cc049124601,7e7083483c4db0318aa707a6cfcd2ee3178bba59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,katspaugh_wavesurfer.js__pr-4102__before,3618686,katspaugh/wavesurfer.js,3097657837,4102,OpenAI_Codex,before,12dd87f08f816ec7c107ad5c757fa6472a733598,12dd87f08f816ec7c107ad5c757fa6472a733598,ef08992cd0bd7f194c98a4056c3682c2647e4294,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,katspaugh_wavesurfer.js__pr-4102__after,3618686,katspaugh/wavesurfer.js,3097657837,4102,OpenAI_Codex,after,ef08992cd0bd7f194c98a4056c3682c2647e4294,12dd87f08f816ec7c107ad5c757fa6472a733598,ef08992cd0bd7f194c98a4056c3682c2647e4294,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,celestiaorg_celestia-core__pr-2133__before,221931137,celestiaorg/celestia-core,3200511935,2133,Copilot,before,d8fab531c44f9f4104b614fba68b5227eba5d870,d8fab531c44f9f4104b614fba68b5227eba5d870,d05116066dacb34f607b9391218ac06fdb34345d,Go,go,2.23.2,security-and-quality,manual,go build ./...,compared,completed,1,,
scale5000,celestiaorg_celestia-core__pr-2133__after,221931137,celestiaorg/celestia-core,3200511935,2133,Copilot,after,d05116066dacb34f607b9391218ac06fdb34345d,d8fab531c44f9f4104b614fba68b5227eba5d870,d05116066dacb34f607b9391218ac06fdb34345d,Go,go,2.23.2,security-and-quality,manual,go build ./...,compared,completed,1,,
scale5000,liam-hq_liam__pr-2705__before,839216423,liam-hq/liam,3267542859,2705,Devin,before,62d7fe7780bd3e17abcd18765571ab7fe14afbca,62d7fe7780bd3e17abcd18765571ab7fe14afbca,3d3692f1cf11567b12e651dd8846e44ff756d2a1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,liam-hq_liam__pr-2705__after,839216423,liam-hq/liam,3267542859,2705,Devin,after,3d3692f1cf11567b12e651dd8846e44ff756d2a1,62d7fe7780bd3e17abcd18765571ab7fe14afbca,3d3692f1cf11567b12e651dd8846e44ff756d2a1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,useautumn_autumn__pr-95__before,919987810,useautumn/autumn,3212389407,95,Cursor,before,24ab50d9d42dd3ab14cae41b9b3132f142f3e59a,24ab50d9d42dd3ab14cae41b9b3132f142f3e59a,10e5da85ef5919bfd54d44105d19dce4efcc4757,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,useautumn_autumn__pr-95__after,919987810,useautumn/autumn,3212389407,95,Cursor,after,10e5da85ef5919bfd54d44105d19dce4efcc4757,24ab50d9d42dd3ab14cae41b9b3132f142f3e59a,10e5da85ef5919bfd54d44105d19dce4efcc4757,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,dartsim_dart__pr-1960__before,2418592,dartsim/dart,3071144399,1960,OpenAI_Codex,before,59a26107b64eaa10bedcf83014b74fc5dc8f133d,59a26107b64eaa10bedcf83014b74fc5dc8f133d,6fdcb577eaabe5dbeca678608a6e622fe97bfa1f,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,dartsim_dart__pr-1960__after,2418592,dartsim/dart,3071144399,1960,OpenAI_Codex,after,6fdcb577eaabe5dbeca678608a6e622fe97bfa1f,59a26107b64eaa10bedcf83014b74fc5dc8f133d,6fdcb577eaabe5dbeca678608a6e622fe97bfa1f,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,wgzhao_Addax__pr-1321__before,197400272,wgzhao/Addax,3238818806,1321,Copilot,before,368297b7b009cbf1471fd7d9666e74acccc5a798,368297b7b009cbf1471fd7d9666e74acccc5a798,7c2c19d4a796a3363d2a066eda9f08a085c09744,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,wgzhao_Addax__pr-1321__after,197400272,wgzhao/Addax,3238818806,1321,Copilot,after,7c2c19d4a796a3363d2a066eda9f08a085c09744,368297b7b009cbf1471fd7d9666e74acccc5a798,7c2c19d4a796a3363d2a066eda9f08a085c09744,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,liam-hq_liam__pr-2634__before,839216423,liam-hq/liam,3250416862,2634,Devin,before,37b9c2a43183298926841473d8d1f3e3e4468192,37b9c2a43183298926841473d8d1f3e3e4468192,d3b1058abb3aee44e666e1df5067ca290b261c0e,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,liam-hq_liam__pr-2634__after,839216423,liam-hq/liam,3250416862,2634,Devin,after,d3b1058abb3aee44e666e1df5067ca290b261c0e,37b9c2a43183298926841473d8d1f3e3e4468192,d3b1058abb3aee44e666e1df5067ca290b261c0e,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
scale5000,goat-sdk_goat__pr-216__before,894659403,goat-sdk/goat,2784386339,216,Devin,before,1bcd45cf7d4adc7bf99b84b57670c4f25dfb673b,1bcd45cf7d4adc7bf99b84b57670c4f25dfb673b,0e87708a44487404b9df213c695ab8c4c24db31f,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
