repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
marimo-team/marimo,3479,2795821755,Devin,Python,11be99f3672a261bcb5e3c247efd05767f7409f9,2ccd52d5802dfcd687e7db461f1901b5c182aff4,2.23.2,security-and-quality,py/ineffectual-statement,Statement has no effect,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,marimo/_runtime/params.py,175,"{""primaryLocationLineHash"": ""fea401d96f50ed3e:1"", ""primaryLocationStartColumnFingerprint"": ""61""}",fingerprint,fingerprint,1,introduced
marimo-team/marimo,3479,2795821755,Devin,Python,11be99f3672a261bcb5e3c247efd05767f7409f9,2ccd52d5802dfcd687e7db461f1901b5c182aff4,2.23.2,security-and-quality,py/ineffectual-statement,Statement has no effect,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,marimo/_runtime/params.py,180,"{""primaryLocationLineHash"": ""492454b83885e242:1"", ""primaryLocationStartColumnFingerprint"": ""39""}",fingerprint,fingerprint,1,introduced
nextcloud/desktop,8406,3179152890,OpenAI_Codex,C++,6f45119fe147733b1faa3d857e63c745753a0c5a,18bca269187a753662717450684c37164ac87fb0,2.23.2,security-and-quality,cpp/useless-expression,Expression has no effect,,,warning,maintainability|correctness|external/cwe/cwe-561,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,high,CWE-561,test/syncenginetestutils.h,642,"{""primaryLocationLineHash"": ""59994e0bac539e69:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
nextcloud/desktop,8406,3179152890,OpenAI_Codex,C++,6f45119fe147733b1faa3d857e63c745753a0c5a,18bca269187a753662717450684c37164ac87fb0,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/gui/tray/usermodel.h,6,"{""primaryLocationLineHash"": ""44c4e0693610ae1b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
nextcloud/desktop,8406,3179152890,OpenAI_Codex,C++,6f45119fe147733b1faa3d857e63c745753a0c5a,18bca269187a753662717450684c37164ac87fb0,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/gui/tray/activitylistmodel.h,7,"{""primaryLocationLineHash"": ""37a06e7e55f90a63:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
nextcloud/desktop,8406,3179152890,OpenAI_Codex,C++,6f45119fe147733b1faa3d857e63c745753a0c5a,18bca269187a753662717450684c37164ac87fb0,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/gui/tray/activitylistmodel.h,7,"{""primaryLocationLineHash"": ""37a06e7e55f90a63:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
remotion-dev/remotion,5492,3206335904,Copilot,TypeScript,09e9c5b70fa4798eafaaba3e36185439b2ea8c3d,cdaa8360c76c43d6899f72902294f6fb51926580,2.23.2,security-and-quality,js/indirect-command-line-injection,Indirect uncontrolled command line,,6.3,warning,correctness|security|external/cwe/cwe-078|external/cwe/cwe-088,path-problem,true,false,security,,,6.3,medium,CWE-078|CWE-088,packages/create-video/src/open-in-editor.ts,567,"{""primaryLocationLineHash"": ""932a41c68cb29ec0:1"", ""primaryLocationStartColumnFingerprint"": ""16""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/call/wrong-named-argument,Wrong name for an argument in a call,,,error,quality|reliability|correctness|external/cwe/cwe-628,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-628,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,111,"{""primaryLocationLineHash"": ""a59fd4e017157dc2:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/call/wrong-named-argument,Wrong name for an argument in a call,,,error,quality|reliability|correctness|external/cwe/cwe-628,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-628,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,256,"{""primaryLocationLineHash"": ""a59fd4e017157dc2:2"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/call/wrong-named-argument,Wrong name for an argument in a call,,,error,quality|reliability|correctness|external/cwe/cwe-628,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-628,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,307,"{""primaryLocationLineHash"": ""a59fd4e017157dc2:3"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/call/wrong-named-argument,Wrong name for an argument in a call,,,error,quality|reliability|correctness|external/cwe/cwe-628,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-628,libs/core/kiln_ai/adapters/model_adapters/test_structured_output.py,150,"{""primaryLocationLineHash"": ""b6e10a96fa54b3c6:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/call/wrong-named-argument,Wrong name for an argument in a call,,,error,quality|reliability|correctness|external/cwe/cwe-628,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-628,libs/core/kiln_ai/adapters/model_adapters/test_structured_output.py,226,"{""primaryLocationLineHash"": ""1828b2c29569983f:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/test-equals-none,Testing equality to None,,,recommendation,quality|reliability|correctness|performance,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,790,"{""primaryLocationLineHash"": ""8d4f134bbc9493bc:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/test-equals-none,Testing equality to None,,,recommendation,quality|reliability|correctness|performance,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,791,"{""primaryLocationLineHash"": ""b2f862b6b2321619:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/test-equals-none,Testing equality to None,,,recommendation,quality|reliability|correctness|performance,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,847,"{""primaryLocationLineHash"": ""8d4f134bbc9493bc:2"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/test-equals-none,Testing equality to None,,,recommendation,quality|reliability|correctness|performance,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,848,"{""primaryLocationLineHash"": ""b2f862b6b2321619:2"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/adapters/model_adapters/base_adapter.py,6,"{""primaryLocationLineHash"": ""fa1155fcbc6e7a36:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,libs/core/kiln_ai/datamodel/finetune.py,7,"{""primaryLocationLineHash"": ""f64e6c79fb50d1f0:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/ineffectual-statement,Statement has no effect,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,libs/core/kiln_ai/adapters/fine_tune/dataset_formatter.py,66,"{""primaryLocationLineHash"": ""73c13bc87838b33d:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
Kiln-AI/Kiln,361,3136468494,OpenAI_Codex,Python,e341517faef8298453fb68a885dc2d0b9b5bbfe9,e2b442c3d5b56ad25723a24a3688363dd08c84b2,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,app/desktop/studio_server/test_provider_api.py,310,"{""primaryLocationLineHash"": ""854d72ef586e154a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
SimonHalvdansson/Harmonic-HN,216,3129392610,OpenAI_Codex,Java,25bbeaaff936657e9cf0a9118b359f5db942a87e,d3028a29133ca00f1802cdd6d4a503b185916ccd,2.23.2,security-and-quality,java/dereferenced-value-may-be-null,Dereferenced variable may be null,,,warning,quality|reliability|correctness|exceptions|external/cwe/cwe-476|non-local,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,high,CWE-476,app/src/main/java/com/simon/harmonichackernews/CommentsFragment.java,1705,"{""primaryLocationLineHash"": ""8e78818886dac7da:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
jxxghp/MoviePilot,4566,3212993541,Cursor,Python,9da9d765a02ae088f327cba1ce3eab3d83e22c15,570d4ad1a3beeb9ae51be3f5f84ddf668794ef03,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,app/helper/workflow.py,1,"{""primaryLocationLineHash"": ""2cc5bd6bc80d342d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
jxxghp/MoviePilot,4566,3212993541,Cursor,Python,9da9d765a02ae088f327cba1ce3eab3d83e22c15,570d4ad1a3beeb9ae51be3f5f84ddf668794ef03,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,app/helper/workflow.py,3,"{""primaryLocationLineHash"": ""3f04183858e3b0e0:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
jxxghp/MoviePilot,4566,3212993541,Cursor,Python,9da9d765a02ae088f327cba1ce3eab3d83e22c15,570d4ad1a3beeb9ae51be3f5f84ddf668794ef03,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,app/helper/workflow.py,8,"{""primaryLocationLineHash"": ""4ac0858447eedba6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
jxxghp/MoviePilot,4566,3212993541,Cursor,Python,9da9d765a02ae088f327cba1ce3eab3d83e22c15,570d4ad1a3beeb9ae51be3f5f84ddf668794ef03,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,app/helper/workflow.py,10,"{""primaryLocationLineHash"": ""dd215737926c3af0:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
jxxghp/MoviePilot,4566,3212993541,Cursor,Python,9da9d765a02ae088f327cba1ce3eab3d83e22c15,570d4ad1a3beeb9ae51be3f5f84ddf668794ef03,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,app/api/endpoints/workflow.py,13,"{""primaryLocationLineHash"": ""5337b5d51f01fa80:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,52591,2814487611,Devin,Python,da3678ec574c7346f76fc42707f7f66f58a6c172,5f8a0a21adde778fe05467d64ffabc32cc77972b,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,airbyte-integrations/connectors/destination-milvus/integration_tests/milvus_integration_test.py,8,"{""primaryLocationLineHash"": ""1c90aad23eccd5a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,52591,2814487611,Devin,Python,da3678ec574c7346f76fc42707f7f66f58a6c172,5f8a0a21adde778fe05467d64ffabc32cc77972b,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,airbyte-integrations/connectors/destination-milvus/integration_tests/milvus_integration_test.py,11,"{""primaryLocationLineHash"": ""92db433b60db0017:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,52591,2814487611,Devin,Python,da3678ec574c7346f76fc42707f7f66f58a6c172,5f8a0a21adde778fe05467d64ffabc32cc77972b,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,airbyte-integrations/connectors/destination-milvus/integration_tests/test_connection.py,9,"{""primaryLocationLineHash"": ""6039d4f59ed37b1f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
liam-hq/liam,2099,3161561228,Devin,TypeScript,aa0bb71addebeed6b41a809814bc117a84fd3396,062fb91607e690cef0fdb9b44257b135ecd79f1c,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,frontend/internal-packages/configs/eslint/require-use-server-plugin.js,38,"{""primaryLocationLineHash"": ""7e15770730f65591:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,fingerprint,1,introduced
calcom/cal.com,22034,3175767337,Devin,TypeScript,79a0071d65e28095b950fb599840a8106648f618,ce5ea1e5a785cd50678f0f0993b159a25404e28b,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,apps/api/v2/src/modules/billing/controllers/billing.controller.ts,11,"{""primaryLocationLineHash"": ""4f0b5fdea5307cdd:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
spcl/dace,2019,3090570894,Copilot,Python,7cb70d67ab2eaac44d3195ad328fc1fb96b526b0,ad5670eff4e165ef35a6f07b3199cf5b7b3ad998,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,dace/codegen/codegen.py,9,"{""primaryLocationLineHash"": ""166af1ff9348193e:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
