alert_id,duplicate_ordinal,case_id,group,repo_name,pr_number,pr_id,language,task_type,base_sha,head_sha,issue_domain,is_quality_alert,rule_id,rule_name,problem_severity,precision,quality_category,rule_tags,file_path,start_line,fingerprint,fingerprint_method,fingerprint_ambiguity_n,source_group,source_row_number,batch_id,attempt,execution_sha256,condition_present,valid_issue,introduced_by_pr,actionability,confidence,model_supported_introduced_issue,model_supported_actionable_issue
qalert-1a3d6793bad1fa5db490409a,1,adjcase-d08adb9bf1638c5562e6380b,human,mistralai/mistral-common,93,2578194357,Python,feat,c204cea34eee8ae7e5ee809d4d4cafb792424256,2b394c6283e4213b3935c8d7baccd8940fa8ac05,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,tests/test_utils.py,4,"{""primaryLocationLineHash"": ""2a85b16aa2026675:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,169,adjbatch-61360f38f8a3add899f70129,1,2e3d42b21163dd5bd2329dc2c166351dd87d748b77a40237edffa8ab7d89ad7e,yes,contextual_exception,uncertain,no_fix,medium,0,0
qalert-1a45f37f88cc3f50aab32c8e,1,adjcase-65d2d2b886457c337618e4f1,ai,remotion-dev/remotion,5392,3152203458,TypeScript,feat,7e1f2fe979ac8ada7368534aba38f557df72b3e0,1956a91060361debce63b8e3c6b138aae5e827ef,security,false,js/xss-through-exception,Exception text reinterpreted as HTML,warning,high,,security|external/cwe/cwe-079|external/cwe/cwe-116,packages/template-recorder/scripts/server/upload-video.ts,166,"{""primaryLocationLineHash"": ""40bded0fc6e499ac:1"", ""primaryLocationStartColumnFingerprint"": ""8""}",fingerprint,1,ai,1728,adjbatch-19b8058bd6fb95aae1c68d63,1,0c96ac01778c71399346519bb464faf125edb0f1c9279a9bb72f4fb7f81fc0c3,yes,yes,yes,should_fix,high,1,1
qalert-1a552067ebda55f37351fa05,1,adjcase-926e40f4ded15853c8e315fd,human,onlook-dev/onlook,1902,2535685079,TypeScript,fix,521704caca11e643febc24b626e6018c0f11bfed,cdec612879b30ade5fece0950f3596b35377cad1,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/web/preload/dist/index.js,154891,"{""primaryLocationLineHash"": ""97554b19653d43b6:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,human,2610,adjbatch-e261037c26b978837c02a9e2,1,2cd9851584921002bac4dd25f023e6a9db3217bf575cd6a79e11e63956344c2d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1a57a53f3c911d0bda00eee5,1,adjcase-33c24f2a21660ac32de49d54,ai,calcom/cal.com,21154,3046275323,TypeScript,fix,0f8356f417f500a5f3f4e5db6ebf10fdfff15466,3d34bd26b3a52c9b892f69db6631c961587ccd6d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/features/insights/server/trpc-router.ts,42,"{""primaryLocationLineHash"": ""6dc213f91de0ed33:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,1458,adjbatch-80b2f7dc8b644da450ada028,1,ade4561f4fd66f2121e5f6877a9e63553d366b5822eb4de7187e1c657481867f,yes,yes,no,optional,high,0,0
qalert-1a5c18cca78527b4c7875415,1,adjcase-3927fd53398c9d90ff913a99,human,mlflow/mlflow,15743,2520588382,Python,fix,a583074a510c6ce62c3ac67ba0dac3d4e20c225b,b8a703a3d53e1e449aeca02c46c29417105df1e2,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,mlflow/models/model.py,2,"{""primaryLocationLineHash"": ""84f6ae24a55710a3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4114,adjbatch-01ba4353596494f61a979f66,1,45360ca5b80b438e6441aee7492e2aedfd91ddafc91a2b787ce7535334f25415,no,no,no,no_fix,high,0,0
qalert-1a6710e8913abe3acac6a5f5,1,adjcase-e33b67581ccf82c55f8e496d,ai,jlowin/fastmcp,870,3158615630,Python,feat,bed24d20cdfbd43b8de219c0fb561ea33af2e0c7,dee2f33a8103070c20c2f1a1a964b9b490e094e7,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,src/fastmcp/resources/resource_manager.py,205,"{""primaryLocationLineHash"": ""2e2b96d5576d92c8:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,2130,adjbatch-e6e6079f76b8ca6522fced8b,2,e77fe9867d202bd116d4bb937e06e0d53d77930948e066ba8af1c4430d117b94,yes,contextual_exception,no,no_fix,high,0,0
qalert-1a70766b18c1307f57c9e498,1,adjcase-c7657a03916c7706325d9ce5,human,onlook-dev/onlook,1711,2435011746,TypeScript,feat,250e899a95191da0493db765d4da1e771f1a4eea,086b2ab9938c8c625f2231f27305dfc6364e6dda,quality,true,js/syntax-error,Syntax error,recommendation,very-high,correctness_reliability,quality|reliability|correctness|language-features,apps/web/src/app/project/[id]/_components/canvas/hotkeys/index.tsx,125,"{""primaryLocationLineHash"": ""5edec753085b206e:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4049,adjbatch-d5874fe0d0f92eb69fd2fd29,1,c903b97f8d6fc40783e37c7749da175159d12e446234b59ba270be2a1bf3dd7a,yes,yes,yes,must_fix,high,1,1
qalert-1a7171e553e8262e5c6d51a4,1,adjcase-cb5bbe221bd2aa0b7ab0c347,human,prebid/Prebid.js,12648,2274027926,JavaScript,feat,743f100fcfc2551b79cc1e677170a4e1796ebd51,9bac5f5ad051e7c6bb2333b1e4c3d31dbf8ffcf9,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,test/spec/modules/dianomiBidAdapter_spec.js,5,"{""primaryLocationLineHash"": ""14524e0ec61beee4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2357,adjbatch-0d59a4d722b025288bab5ada,2,05e5d7db6d212c30d6706fa6971d95dc1e5072567dc30fe66bf56900065b6ce0,yes,yes,no,optional,high,0,0
qalert-1a7d427452e0c9668a9273f4,1,adjcase-b3d564cb6aea795578fe4b51,human,prebid/Prebid.js,13093,2513475786,JavaScript,feat,3c0c769590c7eb60a86c950492300e7c36d68dbc,55cea5322179510742bce9e2a3783988d93a36f5,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,modules/paapi.js,654,"{""primaryLocationLineHash"": ""82fb44cdd960cf0d:1"", ""primaryLocationStartColumnFingerprint"": ""-4""}",fingerprint,1,human,3073,adjbatch-4486cbf951403c1dd6edc033,1,b3bcbb40ffa76cd87e72d686b6d4ee011849345673b25ade63035c7434bbafd0,yes,yes,yes,should_fix,high,1,1
qalert-1a924413d92207b7a82c13dc,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""55088""}",fingerprint,1,human,803,adjbatch-cd42c990198443991f1555e5,1,957a631988cf601ccaffc45e2262b0d1ca119204ca93f2830ae8e15f734080b2,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1ab4d7489fcd980fa8cc5e21,1,adjcase-13367e8d837056e02f765a01,human,wolfSSL/wolfssl,8606,2425987139,C,fix,a8384bb42667ef3b764615a36bd45b7cad315f16,e6f09b8372ee227996a13c720a1fa5fa26a4320e,quality,true,cpp/commented-out-code,Commented-out code,recommendation,high,maintainability,maintainability|documentation,wolfssl/wolfcrypt/tfm.h,591,"{""primaryLocationLineHash"": ""68a5cfa3c280fec8:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4075,adjbatch-5947158dcf6539309fc35dfb,1,220241a54182b57c60f8091e41b156892cc8e8593de8a6281cb5edb4ef5ac5ab,yes,contextual_exception,no,no_fix,high,0,0
qalert-1ab6a5cc05beabc0f8d6e03b,1,adjcase-4a8a915acf15b5f33f6971b4,human,Azure/azure-sdk-for-python,41403,2564638186,Python,fix,bd6809f4ef4158437653d6f645856b333e21b1db,73029e17c8f19254852267d6b4b61e90e6139351,quality,true,py/ineffectual-statement,Statement has no effect,recommendation,high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-561,sdk/mongocluster/azure-mgmt-mongocluster/azure/mgmt/mongocluster/models/_models.py,835,"{""primaryLocationLineHash"": ""4d8474ee37979a92:15"", ""primaryLocationStartColumnFingerprint"": ""3""}",fingerprint,10,human,2463,adjbatch-26b1b28079338fb6b34a546c,1,1a4c39d6933a264da0088079a19461b21ac1cbf24da94020ad817074bf71f457,yes,contextual_exception,no,no_fix,high,0,0
qalert-1acda6f16aa713cf46afe621,1,adjcase-8d7150a4f3ff9a1446d4093c,human,cornerstonejs/cornerstone3D,1899,2391283526,TypeScript,fix,822b0c3f30dc9d1d9a5e638f099ce463c689ee14,c2e746d9a87ee08e952b3f346c08f773cf08bd9d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/tools/src/utilities/segmentation/growCut/runGrowCut.ts,363,"{""primaryLocationLineHash"": ""1d253dd5b5183478:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,1019,adjbatch-e471ca8336aa737e4a593967,1,ef23145c0b34c1601b1fbc5fa7c5840af7bb19bf85832fc28ca99786a8b1c721,yes,yes,yes,should_fix,high,1,1
qalert-1ad0337a3b767d8518de0ccb,1,adjcase-e33b67581ccf82c55f8e496d,ai,jlowin/fastmcp,870,3158615630,Python,feat,bed24d20cdfbd43b8de219c0fb561ea33af2e0c7,dee2f33a8103070c20c2f1a1a964b9b490e094e7,quality,true,py/mixed-returns,Explicit returns mixed with implicit (fall through) returns,recommendation,high,correctness_reliability,quality|reliability|correctness,src/fastmcp/server/server.py,1381,"{""primaryLocationLineHash"": ""30de48936e492b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,2129,adjbatch-8b930c8b84d176021b2b0a60,1,7ec3375af7805c8edc3570b1de272d4a1eadcd738c542548fb1b7a26c0308203,yes,yes,no,optional,high,0,0
qalert-1ade851a66dc850617a17f5e,1,adjcase-55b4af163a7f78a12f66bb8a,ai,airbytehq/airbyte,56432,2952984765,Python,feat,1bc0b083e429da6d0ede425aebf4f6202b352e65,ba5814822593267e55c686bde03a47e50324a46d,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/source.py,10,"{""primaryLocationLineHash"": ""98cc5874416d6124:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,931,adjbatch-08ea936bb090b15ba4691229,1,a6fa361278054e050d6094c945a1044141bb99db5a3c9449837c84b629f83dae,yes,yes,yes,optional,high,1,0
qalert-1adea394d8d71ecb09f5307c,1,adjcase-db9bc999a3de5d08092017b4,human,microsoft/msquic,4820,2337822294,C,fix,552706a444e7df1afb0f278e254226f7ddaf774c,09cc51d563fc30cdd5ec41be95788c503bf877e6,quality,true,cpp/mistyped-function-arguments,Call to a function with one or more incompatible arguments,warning,medium,correctness_reliability,correctness|maintainability,src/platform/datapath_raw_linux.c,86,"{""primaryLocationLineHash"": ""634ae9994ac21b2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1102,adjbatch-68f8de1037f9cf26c08beb09,1,87f851d9485191893832300b0df6a89afe4544e4668dfc55bd8bee29561c43cc,yes,contextual_exception,no,no_fix,high,0,0
qalert-1ae1689f5016ffeea0dc7ae2,1,adjcase-766edc2e17fae03fa05ce778,ai,featureform/enrichmcp,120,3218542528,Python,feat,fa30ed3a3a10ac33003b57114abf0fdc698856d7,10c916247eb1da1a282e9c5eeb8870aa27dcf33a,quality,true,py/unsafe-cyclic-import,Module-level cyclic import,error,high,correctness_reliability,reliability|correctness|types,src/enrichmcp/app.py,28,"{""primaryLocationLineHash"": ""36c8afb40f0fd6a5:1"", ""primaryLocationStartColumnFingerprint"": ""20""}",fingerprint,1,ai,1529,adjbatch-154b62a06e648945cfbad7a6,1,11c9ae3526d16afc22733428e831685d343a5943593021d9c8baf731a8992633,no,no,no,no_fix,high,0,0
qalert-1b002f6d2f7d62edb2eefaea,1,adjcase-966f8ac1c7380dcd9cce9f2c,human,gridaco/grida,351,2540272739,TypeScript,feat,f8a5e6529a0089879ecdbaaad18bba5cf31d1356,53d4a7c1eae86450e8243f4c916d187c03e0e4c7,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,editor/theme/templates/formcollection/page.tsx,7,"{""primaryLocationLineHash"": ""f9d60a2156fd810b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3334,adjbatch-1b59e28ede7935b9ab657409,1,f1fba81b6a1c8fa0f530d3c5bb3fcb73cb9b226598b2850dafd50c7bf4a1a71d,yes,yes,no,optional,high,0,0
qalert-1b01063ae11ca05159dec24a,1,adjcase-62429613ec1556ed793e9666,ai,calcom/cal.com,20604,2979168546,TypeScript,fix,c2fd990504e838703ccd49c9d152e728f26074a7,c613c745109e772b5bb6810582744e1469fdc9f7,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/features/users/components/UserTable/UserListTable.tsx,159,"{""primaryLocationLineHash"": ""8271ed0255b91ebf:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,29,adjbatch-abbadac487e34c310fa795d7,2,e2c73a2c1a1e3b0ce2a89f5f2763533c1b9ebb98bc7bfdeda9cc88ace2b85c83,yes,yes,no,optional,high,0,0
qalert-1b195e44ef5ca10844420ee8,1,adjcase-926e40f4ded15853c8e315fd,human,onlook-dev/onlook,1902,2535685079,TypeScript,fix,521704caca11e643febc24b626e6018c0f11bfed,cdec612879b30ade5fece0950f3596b35377cad1,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,apps/web/preload/dist/index.js,36871,"{""primaryLocationLineHash"": ""a2cca9cbea32a4b5:1"", ""primaryLocationStartColumnFingerprint"": ""1""}",fingerprint,1,human,2684,adjbatch-849afc5a5bd4d9a968d20359,1,09a2908fb33c04e45ab6c99e4152879fc0e82b3d7028d0c21a8b134f39e87166,yes,contextual_exception,yes,no_fix,medium,0,0
qalert-1b196f4af1d39377c490001f,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""51815""}",fingerprint,1,human,539,adjbatch-cd42c990198443991f1555e5,1,957a631988cf601ccaffc45e2262b0d1ca119204ca93f2830ae8e15f734080b2,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1b306e2e8627f10f967622b4,1,adjcase-efb0cb200ad9b7f26b4b5fa4,human,julep-ai/julep,1183,2352743534,Python,feat,6cdd06164fd92f3164cda6b9641b3cf3c4d72798,293fb8aa713d0fe8a9fe8c471a4e9c25a2275e72,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,agents-api/tests/test_get_doc_search.py,176,"{""primaryLocationLineHash"": ""a5d2cfa7737eb936:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,6,adjbatch-517845c885a4fdcbd760490b,1,929e32d218cc71172595d1d7293994420fb23ec6b9c045321f3ad2a1e4e579c5,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1b43cf6a16fb73027237fc70,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/comparison-between-incompatible-types,Comparison between inconvertible types,warning,high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""62875""}",fingerprint,1,human,872,adjbatch-a8725fdd9c889e1d0bd81951,1,9abf95039e51b79386dfd78576b29f7cfe1264c0c731e3b29d3a5fe1fcdf5808,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1b4b8c7f5c18b2da413ba974,1,adjcase-09e23b4aa2cc4de521882350,ai,featureform/enrichmcp,48,3140847502,Python,fix,6fbe836484e637e21e6ada34b214298c2d0cdfe3,8174f07b2d932c0e44d695de0ff440613ec7c84f,quality,true,py/call/wrong-named-argument,Wrong name for an argument in a call,error,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-628,examples/shop_api_sqlite/app.py,461,"{""primaryLocationLineHash"": ""824e853421a635c5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,547,adjbatch-9521e994435253a1edced2d7,5,5335ea9d04fa43feffdc2a53a8929fc0d7772698a0ad48ab12d228e1d466addd,no,no,no,no_fix,high,0,0
qalert-1b4d3179f5729e824174231f,1,adjcase-9e2678ddfb0156ed0811246f,human,prebid/Prebid.js,13386,2593517010,JavaScript,refactor,3dd609fe286427b259427bb01ac7004ee826c6ed,8874ea773d1a10aecbf521497e53ce90d0cfab45,quality,true,js/superfluous-trailing-arguments,Superfluous trailing arguments,warning,very-high,correctness_reliability,quality|reliability|correctness|language-features|external/cwe/cwe-685,test/spec/modules/euidIdSystem_spec.js,168,"{""primaryLocationLineHash"": ""db84100140e94e55:1"", ""primaryLocationStartColumnFingerprint"": ""18""}",fingerprint,1,human,65,adjbatch-b83b8488f6ff392db0403060,1,19eb75c91f9d3af8b00a12028262fc68e7d1ae1b409122a261649048518047aa,yes,yes,yes,should_fix,high,1,1
qalert-1b52caa8c2a9b9ca7951fd2a,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/implicit-operand-conversion,Implicit operand conversion,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-704,docs/webSdk/applicationinsights-core-js/assets/main.js,4,"{""primaryLocationLineHash"": ""d05417b0baa82e28:1"", ""primaryLocationStartColumnFingerprint"": ""11271""}",fingerprint,18,human,1483,adjbatch-04983c95f4dc5f0c7b4bfcd7,1,063d429b72100e85753013c4c7c45771c3764523b9fb16643f75db6e47128e39,yes,contextual_exception,yes,no_fix,high,0,0
qalert-1b69fab79aeea46e7fbdfa9b,1,adjcase-f9ddce27d2b20565521e2138,human,crewAIInc/crewAI,1843,2259409621,Python,feat,a2f839fadae35bb3a0b72fa32f20071759958591,3cc5ce610e8c2fc47febf02e25503e11b41ab2a2,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,src/crewai/agent.py,1,"{""primaryLocationLineHash"": ""e3cf633e622038ea:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4172,adjbatch-7e778c61b8793600b5bb685b,2,6c8ef60a48fddd4ee2c845212659755e11aa748b7d44b071a5b8cabe0f46bb1b,yes,yes,yes,should_fix,high,1,1
qalert-1b6f0f5976306506f6e83530,1,adjcase-fb47a2a6688d15c0afa90f95,human,OpenHFT/Chronicle-Wire,1092,2554887063,Java,refactor,4473ce803e051d51015851fdb4aa122dd7f92dda,ea7f928342c4a06a748c703a8f58264eb4ff235e,quality,true,java/unknown-javadoc-parameter,Spurious Javadoc @param tags,recommendation,very-high,maintainability,quality|maintainability|readability,src/main/java/net/openhft/chronicle/wire/FieldInfo.java,245,"{""primaryLocationLineHash"": ""71781be889c8da4c:1"", ""primaryLocationStartColumnFingerprint"": ""2""}",fingerprint,1,human,2104,adjbatch-242ad679a0656f5c6ab34842,1,3bf3e2756d5a1a5748d77d77f9dab66b8cc482ff3a1ae3c50a8828e4005097e4,yes,yes,no,should_fix,high,0,0
qalert-1b739f13761be8cb77ad128b,1,adjcase-904c69b61fb8fc8680af4a19,ai,CapSoftware/Cap,571,3089576745,TypeScript,feat,7b7a3f76939c702a6f7bab88ab89f953d32dbc57,2332aac37733ccbe017961c111e49b17209bff12,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/web/app/s/[videoId]/_components/ShareVideo.tsx,94,"{""primaryLocationLineHash"": ""d2398fe6e5df60a:1"", ""primaryLocationStartColumnFingerprint"": ""22""}",fingerprint,1,ai,1837,adjbatch-749df90aa76e6e86dd8335e0,1,aa8b249255cf6cc2b10381c9733b6d6a3b6c2112c4548512fc522850ea131e93,yes,yes,no,optional,high,0,0
qalert-1b79addb1d49cab1fb4f575d,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""50367""}",fingerprint,1,human,423,adjbatch-cd42c990198443991f1555e5,1,957a631988cf601ccaffc45e2262b0d1ca119204ca93f2830ae8e15f734080b2,yes,contextual_exception,yes,no_fix,high,0,0
