alert_id,group,repo_name,pr_number,rule_id,file_path,start_line,issue_domain,source_set,source_reviewer_role,source_disposition,independent_rereview_disposition,consensus_disposition,status,disposition,human_condition_present,human_introduced_by_pr,human_valid_issue,resolution_basis,notes
qalert-0e1683eefd71a127a9a44b66,human,microsoft/etl2pcapng,79,cpp/mistyped-function-arguments,src/main.c,376,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,"memcpy(IfMacOpt.MacAddress, MACAddress, MAC_ADDRESS_LEN) 是把 6 字节 MAC 拷进结构体字段；CodeQL 把 memcpy 形参解析成 error-type，属于解析失败而非真实类型不匹配。"
qalert-0e24956247f24b75ba261470,ai,ruvnet/claude-flow,519,js/indirect-command-line-injection,src/cli/simple-commands/init/templates/github-safe.js,101,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,脚本把 process.argv 直接 join 后交给 execSync；带 shell 元字符的单个 argv 值会在二次 shell 解析时执行，命令注入成立。
qalert-0e2d648a48512b099b87f7ce,human,microsoft/etl2pcapng,79,cpp/implicit-function-declaration,src/main.c,635,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,同文件已 include windows.h，GetLastError 有原型；CodeQL 报隐式声明不成立。
qalert-0e2f15db820e526ca1c02dc5,human,PriorLabs/TabPFN,184,py/cyclic-import,src/tabpfn/model/layer.py,17,quality,model_retained,reviewer_a_retained_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,二次复核：该循环依赖同样只由 memory.py 新增的方法内局部导入连接起来；模块加载 layer 和 multi_head_attention 时不会执行该异常分支中的 import，因此不会产生实际的初始化循环。
qalert-0e2fe102d46e85753e89344e,ai,rsyslog/rsyslog,5754,cpp/mistyped-function-arguments,plugins/mmaitag/ai_provider_gemini.c,200,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,"json-c uses opaque json_object*; call matches json_object_array_add(array, element) API"
qalert-0e342eb9d07ab0591db6ca3e,human,mlflow/mlflow,15786,py/unused-global-variable,mlflow/utils/autologging_utils/__init__.py,567,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,disable_autologging 的 finally 里把 _AUTOLOGGING_GLOBALLY_DISABLED 置回 False。Before 同函数已有完全相同的赋值，本 PR 只是在其后新增了 decorator，该恢复写入并非本 PR 引入。
qalert-0e3e41e44e475980746cd74b,human,microsoft/ApplicationInsights-JS,2493,js/implicit-operand-conversion,docs/webSdk/applicationinsights-perfmarkmeasure-js/assets/main.js,4,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,TypeDoc perfmarkmeasure-js/assets/main.js 隐式转字符串。生成文档资源。
qalert-0e40f612fc8b0e02e9ee55b1,human,featureform/enrichmcp,41,py/call/wrong-named-argument,examples/shop_api_sqlite/app.py,390,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,examples/shop_api_sqlite/app.py:390 是 Product(...) 模型构造，传入 id/sku/name 等字段。CodeQL 误解析成 EnrichMCP.entity 装饰器调用，实际不是在调 decorator。
qalert-0e4dffb193d90494745bbe3a,ai,effekseer/Effekseer,1056,cpp/unused-static-variable,Dev/Cpp/EffekseerRendererCommon/EffekseerRendererCommon/EffekseerRenderer.RingRendererBase.h,250,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,circleAngleDegree 是局部 const float，下一行 stepAngleDegree 立刻使用；不是未读静态变量。且 diff 为空。
qalert-0e4f551cd4d566a2b10ccc77,ai,chrxh/alien,138,cpp/poorly-documented-function,source/EngineTestData/DescriptionTestDataFactory.cpp,126,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,DescriptionTestDataFactory.cpp 第126行 createNonDefaultCellTypeDescription。测试数据工厂按字段填非默认值，115 行结构赋值不需要按业务 API 补文档。
qalert-0e52b578e60f0dfceb7fb91e,human,onlook-dev/onlook,1902,js/use-of-returnless-function,apps/web/preload/dist/index.js,1800,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,preload dist 第 1800 行使用 Color2 的返回值，而该函数被分析为无 return。打包后的颜色库构造器，不是手写逻辑。
qalert-0e569c98be3705998bff70aa,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,stripe-v3 再一处 useless-expression。单行 IIFE 打包噪声。
qalert-0e667f408315ff655dd81114,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,已检查 packages/shared/src/modules3rdParty/stripe-v3/index.js 中该独立告警位置：它位于完整内嵌的第三方 Stripe 压缩分发包，属于供应商构建产物而非项目可维护源码缺陷。
qalert-0e6b1b75dcca9d3e6861c8d9,ai,module-federation/core,3916,js/trivial-conditional,packages/enhanced/src/schemas/sharing/ProvideSharedPlugin.check.ts,406,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,ProvideSharedPlugin.check.ts:406 的 if (void 0 === e.provides && (s = 'provides'))。同文件为 AJV 自动生成（eslint-disable/@ts-nocheck）。所谓恒真是生成器对 required 字段的缺省检查模板，不构成需改问题。
qalert-0e70344ab9deed4bba60d2dc,human,OneKeyHQ/app-monorepo,6941,js/unused-local-variable,packages/kit/src/views/Prime/pages/PrimeDeviceLimit/PrimeDeviceLimit.tsx,17,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,PrimeDeviceLimit 本 PR 把 disableClose={!platformEnv.isDev} 改成注释，留下未使用的 platformEnv 导入。
qalert-0e7893692d20c77a49aaebd6,human,prebid/Prebid.js,12637,js/automatic-semicolon-insertion,modules/userId/index.js,166,quality,model_retained,reviewer_a_retained_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,二次复核：Before 中 export const dep = { isAllowed: isActivityAllowed } 的右花括号后同样没有分号（原第 165 行）；PR 只在其后新增 addedUserIdHook 声明，未修改该语句，因此自动分号插入是既有问题。
qalert-0e7f827cf491f36efde11691,human,crewAIInc/crewAI,2048,py/unused-import,src/crewai/utilities/events/crew_events.py,3,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,crew_events.py 新文件导入 pydantic.InstanceOf，各事件字段均未使用该类型。
qalert-0e88cefa2b48573d231554ae,ai,MervinPraison/PraisonAI,1021,py/import-and-import-from,src/praisonai-agents/tests/test_context_agent.py,224,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,测试里先 from praisonaiagents import Agent，再 import praisonaiagents 检查 hasattr 导出。两种导入是测试需要，不是混乱引用。
qalert-0eaec5527cc998d2a96aee24,ai,dotCMS/core,32609,java/missing-override-annotation,dotCMS/src/main/java/com/liferay/portlet/PortletURLImpl.java,136,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,PortletURLImpl.java 第136行 setParameters 缺 @Override。diff_empty。
qalert-0eb42ac4bedc09f8f7945779,ai,OpenPipe/ART,161,py/unused-import,dev/tau-bench/run_rl.py,5,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新文件 run_rl.py 导入 json 未使用。本 PR 引入。
qalert-0eb964fcc3617f2385730c9b,human,SoftFever/OrcaSlicer,9643,cpp/short-global-name,src/libigl/igl/Singular_Value_Decomposition_Jacobi_Conjugation_Kernel.hpp,26,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,SVD Jacobi 头第26行 Ssh。diff_empty，与 before 相同。
qalert-0ebe13b17288f41a6d3919e8,human,onlook-dev/onlook,1902,js/unused-local-variable,apps/web/preload/dist/index.js,169537,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,preload/dist/index.js:169537 未使用的 createLexer。打包进 preload 的词法器符号。
qalert-0ec0119e081abed419e5f0d5,human,crewAIInc/crewAI,2523,py/missing-call-to-init,src/crewai/agents/agent_adapters/openai_agents/openai_agent_tool_adapter.py,10,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新类 OpenAIAgentToolAdapter.__init__ 只设 original_tools，未调用 BaseToolAdapter.__init__。
qalert-0ec9048fb1b7c906742c2d9b,ai,effekseer/Effekseer,1056,cpp/unused-static-variable,Dev/Cpp/EffekseerRendererCommon/EffekseerRendererCommon/EffekseerRenderer.RingRendererBase.h,285,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,uv0v2 是局部 const，同函数后文 v[0].UV[1] = uv0v2 有读取；不是未读静态变量。diff 为空。
qalert-0ee4e23ec4cb4aed46189553,human,MikePopoloski/slang,1225,cpp/unused-static-variable,include/slang/syntax/SyntaxFacts.h,303,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,SyntaxFacts.h 把 isAllowedInModule 误判为未使用 static。空 diff。
qalert-0eefd404160c492c309f0809,ai,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java,76,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新文件 PropertyCustomization.rename 对 Field 符号调用已弃用的 getLocation 做 renameSymbol。
qalert-0ef2848d621f688cb21a9f86,ai,CapSoftware/Cap,567,js/log-injection,apps/web/actions/videos/generate-ai-metadata.ts,125,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,
qalert-0f0061526f84024a15955f08,human,SoftFever/OrcaSlicer,9643,cpp/short-global-name,src/libigl/igl/Singular_Value_Decomposition_Givens_QR_Factorization_Kernel.hpp,53,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,SVD Givens 头第53行 Sch。diff_empty，与 before 相同，第三方内核基线。
qalert-0f02edb16231ca603da9f67d,human,wolfSSL/wolfssl,8606,cpp/commented-out-code,wolfssl/wolfcrypt/tfm.h,732,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,tfm.h 第732行注释掉的 fp_toradix。与 before 相同。
qalert-0f038c5092453236ccf905b8,ai,dagster-io/dagster,30864,py/ineffectual-statement,examples/docs_snippets/docs_snippets/concepts/ops_jobs_graphs/jobs_from_graphs.py,8,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,jobs_from_graphs.py:8 def ping_server(self): ... 文档占位。before 已是同样的省略方法体。
qalert-0f09715edf4a095419f74baf,ai,calcom/cal.com,20580,js/unused-local-variable,apps/api/v2/src/modules/organizations/teams/routing-forms/organizations-teams-routing-forms.module.ts,8,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,Nest 模块新文件导入 RedisService，providers 列表未注册，只 import 了 RedisModule。
qalert-0f0ef56c761ffbf1b10a8f35,human,microsoft/ApplicationInsights-JS,2493,js/use-of-returnless-function,AISKU/Tests/Manual/aisku-example-index.gbl.js,11396,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,AISKU 手动测试打包 aisku-example-index.gbl.js 里对 BaseTelemetryPlugin 构造返回值的使用。示例整包。
qalert-0f1b4496c1ecfc7613119eff,human,microsoft/typespec,7115,java/unused-parameter,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,909,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,New createLroMethods takes proxyMethod and never uses it.
qalert-0f1ec751e7498afe94f497b0,ai,MikePopoloski/slang,1372,cpp/unused-static-variable,include/slang/ast/statements/ConditionalStatements.h,186,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,slang ConditionalStatements.h:186 fromSyntax 未读。diff 为空且 head 与 before 相同，不是本 PR 引入。
qalert-0f21b3276d74f2fe27ecf129,human,microsoft/ApplicationInsights-JS,2493,js/automatic-semicolon-insertion,docs/webSdk/applicationinsights-clickanalytics-js/assets/main.js,4,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,TypeDoc clickanalytics-js/assets/main.js ASI。生成资源。
qalert-0f26c96331119732c8810302,human,gridaco/grida,351,js/unused-local-variable,editor/app/(workbench)/[org]/[proj]/[id]/form/start/page.tsx,59,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,form/start/page.tsx left composeEditorDocumentAction import after its dispatch usage was removed.
